pnum;cvrnum;edunum;postalcode;municipalitycode;regioncode;regionyearofmeasurement;regionpopulation;approvalamount;currentamount;propensity;nearestfacilitykm;sectorcode;businesscode;employees;established;committeecode;municipalityyearofmeasurement;municipalitypopulation;avgcommutekm;employmentrate;employmentavailabilityrate;yearlydisposableincome;pubyear;liquidityratio;roi;solvencyratio;netturnover;grossprofit;equity;netresult;balance;currency
1019016850;44883112;92;8210;751;1082;2019;1326913;6.0;4.0;0.666666666666667;8.9;451120.0;60.0;200.0;1954.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1020404686;44883112;92;2770;101;1084;2019;1848989;5.0;3.0;0.6;30.5;451120.0;60.0;200.0;1954.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1021208554;44883112;92;2500;101;1084;2019;1848989;5.0;2.0;0.4;22.0;451120.0;60.0;200.0;1954.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1010332253;44883112;1250;8600;740;1082;2019;1326913;2.0;0.0;0.0;2.8;451120.0;60.0;200.0;1954.0;61;2018;93782;25.4;77.8;80.1;242114.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1011953316;44883112;1250;8250;751;1082;2019;1326913;1.0;0.0;0.0;55.8;451120.0;60.0;200.0;1954.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1018167006;44883112;1250;2770;101;1084;2019;1848989;2.0;0.0;0.0;30.5;451120.0;60.0;200.0;1954.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1018167049;44883112;1250;2605;153;1084;2019;1848989;2.0;0.0;0.0;14.5;451120.0;60.0;200.0;1954.0;61;2018;35143;13.7;70.2;74.1;211029.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1019016850;44883112;1250;8210;751;1082;2019;1326913;4.0;2.0;0.5;40.9;451120.0;60.0;200.0;1954.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1020404686;44883112;1250;2770;101;1084;2019;1848989;2.0;0.0;0.0;30.5;451120.0;60.0;200.0;1954.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1001859876;44883112;92;8270;751;1082;2019;1326913;16.0;3.0;0.1875;6.0;451120.0;60.0;200.0;1954.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1000412961;44883112;92;8660;615;1082;2019;1326913;8.0;3.0;0.375;20.5;451120.0;60.0;200.0;1954.0;61;2018;91296;22.1;75.4;77.6;230081.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1018167049;44883112;92;2605;153;1084;2019;1848989;20.0;4.0;0.2;14.5;451120.0;60.0;200.0;1954.0;61;2018;35143;13.7;70.2;74.1;211029.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1018167006;44883112;92;2770;101;1084;2019;1848989;6.0;1.0;0.166666666666667;30.5;451120.0;60.0;200.0;1954.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1001859876;44883112;1250;8270;751;1082;2019;1326913;6.0;2.0;0.333333333333333;49.1;451120.0;60.0;200.0;1954.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1000412961;44883112;1250;8660;615;1082;2019;1326913;2.0;1.0;0.5;33.7;451120.0;60.0;200.0;1954.0;61;2018;91296;22.1;75.4;77.6;230081.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1024040220;44883112;92;2625;187;1084;2019;1848989;4.0;2.0;0.5;17.9;451120.0;60.0;200.0;1954.0;61;2018;16646;15.0;80.9;83.6;255657.0;2019.0;126.9;5.1;24.8;2128399.0;199664.0;117255.0;8911.0;;DKK
1002976816;14808701;92;6700;561;1083;2019;1223894;2.0;0.0;0.0;4.6;452040.0;60.0;200.0;1990.0;61;2018;115565;21.5;74.6;77.0;224598.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1003867486;14808701;92;5800;450;1083;2019;1223894;2.0;0.0;0.0;34.9;452040.0;60.0;200.0;1990.0;61;2018;31991;26.8;71.5;74.0;215483.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1002962415;14808701;92;7500;657;1082;2019;1326913;1.0;0.0;0.0;3.6;452040.0;60.0;200.0;1990.0;61;2018;89085;22.3;76.8;79.2;229212.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1002976804;14808701;92;6330;580;1083;2019;1223894;2.0;0.0;0.0;22.4;452040.0;60.0;200.0;1990.0;61;2018;58780;24.2;74.0;76.4;213650.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1017762601;14808701;92;8500;707;1082;2019;1326913;1.0;0.0;0.0;60.2;452040.0;60.0;200.0;1990.0;61;2018;37360;25.1;72.0;75.2;207855.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1003422025;14808701;92;7800;661;1082;2019;1326913;1.0;0.0;0.0;29.9;452040.0;60.0;200.0;1990.0;61;2018;58566;22.2;78.0;79.8;224254.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1002962385;14808701;92;8800;740;1082;2019;1326913;1.0;1.0;1.0;3.0;452040.0;60.0;200.0;1990.0;61;2018;93782;25.4;77.8;80.1;242114.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1002976798;14808701;92;6400;540;1083;2019;1223894;2.0;1.0;0.5;31.1;452040.0;60.0;200.0;1990.0;61;2018;74233;20.1;72.9;75.3;215616.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1002976786;14808701;92;6200;580;1083;2019;1223894;3.0;0.0;0.0;4.8;452040.0;60.0;200.0;1990.0;61;2018;58780;24.2;74.0;76.4;213650.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1014109567;14808701;92;8700;615;1082;2019;1326913;2.0;0.0;0.0;31.2;452040.0;60.0;200.0;1990.0;61;2018;91296;22.1;75.4;77.6;230081.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1003436232;14808701;92;4300;316;1085;2019;837087;1.0;1.0;1.0;34.7;452040.0;60.0;200.0;1990.0;61;2018;71456;29.1;74.9;77.1;229668.0;2018.0;75.1;-19.1;-15.2;298510.0;70613.0;-24911.0;-32193.0;;DKK
1000003459;10017106;1190;2605;153;1084;2019;1848989;2.0;0.0;0.0;18.5;256200.0;80.0;2.0;1985.0;61;2018;35143;13.7;70.2;74.1;211029.0;2019.0;236.45;7.9;59.5;;1452.0;1113.0;120.0;;DKK
1000003459;10017106;1110;2605;153;1084;2019;1848989;1.0;1.0;1.0;7.2;256200.0;80.0;2.0;1985.0;61;2018;35143;13.7;70.2;74.1;211029.0;2019.0;236.45;7.9;59.5;;1452.0;1113.0;120.0;;DKK
1000005049;10024846;1110;3400;201;1084;2019;1848989;1.0;0.0;0.0;33.1;289600.0;80.0;10.0;1985.0;61;2018;25673;19.4;83.0;84.6;306103.0;2020.0;313.24;2.4;64.0;;7897.0;11045.0;-121.0;;DKK
1007489540;10025559;1110;7000;607;1083;2019;1223894;1.0;0.0;0.0;5.4;251100.0;80.0;2.0;2000.0;61;2018;51420;23.6;73.4;76.3;222200.0;2019.0;52.98;-7.6;34.5;;1640.0;1936.0;-428.0;;DKK
1007740073;10028663;1190;4160;320;1085;2019;837087;2.0;0.0;0.0;33.9;256200.0;80.0;2.0;2000.0;61;2018;36520;32.3;76.2;78.8;222006.0;2019.0;148.22;6.0;55.0;;1559.0;984.0;57.0;;DKK
1001512081;10030358;1220;3540;190;1084;2019;1848989;1.0;1.0;1.0;17.9;222900.0;60.0;20.0;2000.0;61;2018;41133;17.2;79.6;81.5;308833.0;2019.0;291.16;29.7;70.5;;28336.0;28562.0;9247.0;;DKK
1001512081;10030358;1160;3540;190;1084;2019;1848989;2.0;2.0;1.0;26.5;222900.0;60.0;20.0;2000.0;61;2018;41133;17.2;79.6;81.5;308833.0;2019.0;291.16;29.7;70.5;;28336.0;28562.0;9247.0;;DKK
1005246113;20545739;1110;3450;201;1084;2019;1848989;2.0;0.0;0.0;23.5;281200.0;60.0;20.0;1997.0;61;2018;25673;19.4;83.0;84.6;306103.0;2019.0;130.64;5.2;26.6;;27347.0;25942.0;3702.0;;DKK
1005246113;20545739;1205;3450;201;1084;2019;1848989;1.0;0.0;0.0;36.6;281200.0;60.0;20.0;1997.0;61;2018;25673;19.4;83.0;84.6;306103.0;2019.0;130.64;5.2;26.6;;27347.0;25942.0;3702.0;;DKK
1005246113;20545739;1190;3450;201;1084;2019;1848989;3.0;0.0;0.0;26.0;281200.0;60.0;20.0;1997.0;61;2018;25673;19.4;83.0;84.6;306103.0;2019.0;130.64;5.2;26.6;;27347.0;25942.0;3702.0;;DKK
1010674529;27970508;1250;7400;657;1082;2019;1326913;2.0;1.0;0.5;42.7;452020.0;80.0;2.0;2004.0;61;2018;89085;22.3;76.8;79.2;229212.0;2019.0;239.22;-9.2;61.8;;923.0;391.0;-47.0;;DKK
1007740898;10031451;92;8541;751;1082;2019;1326913;1.0;0.0;0.0;34.7;452010.0;60.0;2.0;2000.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;144.09;-0.3;24.0;;1582.0;1833.0;-150.0;;DKK
1007755240;10032512;92;8882;710;1082;2019;1326913;4.0;1.0;0.25;20.5;452010.0;80.0;5.0;2000.0;61;2018;48404;24.7;81.2;83.1;243703.0;2019.0;568.33;2.2;89.8;;2067.0;2331.0;146.0;;DKK
1007755283;10032652;92;7000;607;1083;2019;1223894;8.0;1.0;0.125;22.3;451120.0;60.0;20.0;2000.0;61;2018;51420;23.6;73.4;76.3;222200.0;2019.0;561.43;9.9;82.9;;15679.0;27571.0;2836.0;;DKK
1007755712;10033969;1110;7730;787;1081;2019;590580;1.0;0.0;0.0;19.1;331500.0;60.0;2.0;2000.0;61;2018;43416;22.0;75.5;77.8;213065.0;2019.0;311.38;4.8;68.5;;1323.0;3069.0;228.0;;DKK
1007756131;10035066;1110;9900;813;1081;2019;590580;4.0;2.0;0.5;1.4;432200.0;60.0;50.0;2000.0;61;2018;59761;25.9;73.1;76.1;214560.0;2019.0;134.91;-13.6;6.0;;20055.0;729.0;-1539.0;;DKK
1016557354;10035643;1190;6000;621;1083;2019;1223894;4.0;2.0;0.5;30.2;282500.0;60.0;100.0;1985.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;95.1;0.1;19.0;549465.0;47829.0;71188.0;-2774.0;;DKK
1016557354;10035643;1205;6000;621;1083;2019;1223894;1.0;0.0;0.0;30.2;282500.0;60.0;100.0;1985.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;95.1;0.1;19.0;549465.0;47829.0;71188.0;-2774.0;;DKK
1000006884;10035643;1160;6000;621;1083;2019;1223894;2.0;0.0;0.0;151.8;282500.0;60.0;100.0;1985.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;95.1;0.1;19.0;549465.0;47829.0;71188.0;-2774.0;;DKK
1016557354;10035643;1160;6000;621;1083;2019;1223894;2.0;0.0;0.0;151.8;282500.0;60.0;100.0;1985.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;95.1;0.1;19.0;549465.0;47829.0;71188.0;-2774.0;;DKK
1013814283;31074517;1220;8850;710;1082;2019;1326913;4.0;1.0;0.25;2.1;289900.0;60.0;20.0;2007.0;61;2018;48404;24.7;81.2;83.1;243703.0;2019.0;177.77;5.5;42.5;;9481.0;11883.0;1480.0;;DKK
1013814283;31074517;1110;8850;710;1082;2019;1326913;5.0;3.0;0.6;25.5;289900.0;60.0;20.0;2007.0;61;2018;48404;24.7;81.2;83.1;243703.0;2019.0;177.77;5.5;42.5;;9481.0;11883.0;1480.0;;DKK
1007756352;10035724;92;6310;540;1083;2019;1223894;4.0;0.0;0.0;30.6;452010.0;80.0;2.0;2000.0;61;2018;74233;20.1;72.9;75.3;215616.0;2019.0;111.02;3.9;23.4;;1262.0;281.0;10.0;;DKK
1000043202;10036356;92;3000;217;1084;2019;1848989;6.0;2.0;0.333333333333333;24.4;451120.0;60.0;10.0;2000.0;61;2018;62709;22.8;75.2;77.8;254779.0;2019.0;130.82;7.8;27.7;;6028.0;3519.0;623.0;;DKK
1007756530;10036410;92;6000;621;1083;2019;1223894;6.0;2.0;0.333333333333333;2.4;451120.0;60.0;10.0;2000.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;232.0;20.9;58.2;;11120.0;11209.0;2978.0;;DKK
1007756638;10036712;1110;6818;561;1083;2019;1223894;4.0;0.0;0.0;18.6;469000.0;80.0;5.0;2000.0;61;2018;115565;21.5;74.6;77.0;224598.0;2019.0;69.78;6.3;14.6;;1484.0;811.0;221.0;;DKK
1000007533;10038839;1205;3400;201;1084;2019;1848989;2.0;2.0;1.0;46.2;551020.0;60.0;100.0;1986.0;61;2018;25673;19.4;83.0;84.6;306103.0;2019.0;142.23;2.1;71.1;120202.0;;81472.0;1923.0;;DKK
1007759270;10044715;1260;6400;540;1083;2019;1223894;2.0;0.0;0.0;196.1;476420.0;80.0;2.0;2000.0;61;2018;74233;20.1;72.9;75.3;215616.0;2019.0;101.93;-7.2;25.6;;1028.0;610.0;-181.0;;DKK
1000020496;10046165;1885;8600;740;1082;2019;1326913;1.0;0.0;0.0;49.0;900400.0;100.0;20.0;2000.0;55;2018;93782;25.4;77.8;80.1;242114.0;2019.0;70.89;0.1;19.2;;8011.0;13959.0;-527.0;;DKK
1007836526;10047056;1520;1357;101;1084;2019;1848989;1.0;0.0;0.0;9.9;742000.0;80.0;1.0;2000.0;9;2018;633021;12.6;73.2;76.2;228338.0;2018.0;284.93;-27.5;68.8;1256.0;378.0;553.0;-216.0;;DKK
1003550308;10047692;1530;6000;621;1083;2019;1223894;8.0;3.0;0.375;122.1;602000.0;60.0;50.0;1985.0;9;2018;93282;24.6;76.6;78.9;232918.0;2019.0;76.23;1.2;21.9;71372.0;48818.0;12211.0;99.0;;DKK
1003550308;10047692;1210;6000;621;1083;2019;1223894;1.0;0.0;0.0;92.2;602000.0;60.0;50.0;1985.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;76.23;1.2;21.9;71372.0;48818.0;12211.0;99.0;;DKK
1003550308;10047692;1205;6000;621;1083;2019;1223894;2.0;1.0;0.5;30.2;602000.0;60.0;50.0;1985.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;76.23;1.2;21.9;71372.0;48818.0;12211.0;99.0;;DKK
1001733834;10048362;1110;3540;190;1084;2019;1848989;4.0;0.0;0.0;17.9;284100.0;60.0;;2000.0;61;2018;41133;17.2;79.6;81.5;308833.0;2018.0;183.54;-46.6;52.0;;2463.0;3098.0;-1612.0;;DKK
1002885581;10050715;1205;2860;101;1084;2019;1848989;2.0;0.0;0.0;19.2;289300.0;60.0;500.0;1933.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;95.55;4.0;37.2;2101382.0;530013.0;964476.0;20518.0;;DKK
1002885581;10050715;1110;2860;101;1084;2019;1848989;3.0;1.0;0.333333333333333;10.5;289300.0;60.0;500.0;1933.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;95.55;4.0;37.2;2101382.0;530013.0;964476.0;20518.0;;DKK
1002631954;10054621;1190;9632;846;1081;2019;590580;4.0;0.0;0.0;36.8;265100.0;60.0;50.0;2000.0;61;2018;41808;26.0;74.7;77.4;216354.0;2019.0;621.67;41.8;87.5;;35840.0;52240.0;18887.0;;DKK
1002631954;10054621;1110;9632;846;1081;2019;590580;4.0;3.0;0.75;17.5;265100.0;60.0;50.0;2000.0;61;2018;41808;26.0;74.7;77.4;216354.0;2019.0;621.67;41.8;87.5;;35840.0;52240.0;18887.0;;DKK
1008112580;10055857;1235;8800;740;1082;2019;1326913;4.0;1.0;0.25;43.5;331200.0;60.0;10.0;2000.0;61;2018;93782;25.4;77.8;80.1;242114.0;2019.0;452.13;1.7;75.1;;5083.0;13137.0;322.0;;DKK
1008146396;10058260;1180;2880;159;1084;2019;1848989;3.0;2.0;0.666666666666667;209.5;432200.0;60.0;10.0;2000.0;61;2018;69429;12.5;76.3;78.7;250679.0;2019.0;197.84;5.8;35.2;;9735.0;7067.0;750.0;;DKK
1000011176;10059771;1110;7190;530;1083;2019;1223894;2.0;1.0;0.5;32.0;332000.0;60.0;100.0;1985.0;61;2018;26615;22.7;77.7;79.6;231771.0;2019.0;76.99;-14.5;28.4;;41558.0;43055.0;-15141.0;;DKK
1000011206;10059844;1110;4100;259;1085;2019;837087;6.0;4.0;0.666666666666667;27.4;331100.0;60.0;20.0;1986.0;61;2018;60836;25.7;77.1;79.5;236936.0;2019.0;127.12;6.6;17.7;;9249.0;6103.0;1317.0;;DKK
1000011255;10059909;1110;2605;153;1084;2019;1848989;1.0;0.0;0.0;7.2;467400.0;60.0;5.0;1986.0;61;2018;35143;13.7;70.2;74.1;211029.0;2019.0;354.98;10.2;73.0;;3343.0;4941.0;556.0;;DKK
1000011279;10060192;1220;2700;101;1084;2019;1848989;1.0;1.0;1.0;10.2;432900.0;60.0;10.0;1985.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;151.19;-2.7;34.5;;9939.0;4138.0;-435.0;;DKK
1008182155;10061350;1190;9300;813;1081;2019;590580;5.0;3.0;0.6;57.5;256200.0;80.0;20.0;2001.0;61;2018;59761;25.9;73.1;76.1;214560.0;2019.0;117.9;4.1;20.7;;16642.0;8809.0;1004.0;;DKK
1008155301;10062756;1205;2670;253;1085;2019;837087;1.0;0.0;0.0;15.9;620200.0;80.0;5.0;2001.0;61;2018;50469;19.7;79.5;81.5;259348.0;2019.0;131.66;3.4;50.4;;3474.0;928.0;35.0;;DKK
1002885829;10063639;93;4700;370;1085;2019;837087;4.0;0.0;0.0;83.2;494100.0;60.0;100.0;1985.0;61;2018;83156;30.5;74.2;76.9;223879.0;2019.0;68.81;5.7;30.4;;80280.0;41610.0;6707.0;;DKK
1008244401;10064112;1140;7100;766;1082;2019;1326913;1.0;1.0;1.0;29.9;16200.0;80.0;2.0;2001.0;61;2018;46685;23.4;80.0;82.0;233866.0;2019.0;234.23;9.0;55.6;;1506.0;878.0;168.0;;DKK
1008230796;10065127;1140;5260;461;1083;2019;1223894;3.0;1.0;0.333333333333333;70.3;16200.0;80.0;2.0;2001.0;61;2018;205297;22.5;68.3;71.2;211967.0;2019.0;74.22;2.3;21.2;;1004.0;526.0;29.0;;DKK
1018935283;10073022;1110;2300;101;1084;2019;1848989;3.0;2.0;0.666666666666667;19.7;701010.0;60.0;;2001.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;90.35;0.1;4.5;3713450.0;758603.0;30920.0;31.0;;DKK
1003256675;10073022;1205;2300;101;1084;2019;1848989;6.0;5.0;0.833333333333333;11.8;701010.0;60.0;;2001.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;90.35;0.1;4.5;3713450.0;758603.0;30920.0;31.0;;DKK
1016582537;10073022;1110;2610;101;1084;2019;1848989;1.0;0.0;0.0;12.9;701010.0;60.0;;2001.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;90.35;0.1;4.5;3713450.0;758603.0;30920.0;31.0;;DKK
1014685800;31746183;1885;1920;147;1084;2019;1848989;6.0;0.0;0.0;11.7;464320.0;80.0;10.0;2008.0;55;2018;104987;11.7;76.5;79.3;276683.0;2018.0;179.56;-12.7;57.9;;2041.0;2372.0;-396.0;;DKK
1008409109;26011361;1885;7190;530;1083;2019;1223894;1.0;0.0;0.0;100.6;465100.0;80.0;2.0;2001.0;55;2018;26615;22.7;77.7;79.6;231771.0;2019.0;89.31;4.8;4.3;;670.0;256.0;142.0;;DKK
1008451784;10073855;1110;8600;740;1082;2019;1326913;1.0;0.0;0.0;2.8;432200.0;80.0;2.0;2001.0;61;2018;93782;25.4;77.8;80.1;242114.0;2019.0;140.77;15.5;31.9;;1456.0;1344.0;473.0;;DKK
1008451792;10073863;1260;9260;840;1081;2019;590580;2.0;0.0;0.0;134.2;454000.0;80.0;1.0;2001.0;61;2018;30116;28.8;80.2;82.4;238925.0;2019.0;121.23;5.0;21.5;;67.0;129.0;2.0;;DKK
1016816805;33637683;1110;4241;330;1085;2019;837087;4.0;3.0;0.75;8.2;251100.0;80.0;10.0;2011.0;61;2018;78985;30.2;72.0;74.9;216819.0;2019.0;100.38;16.4;9.6;;6857.0;416.0;470.0;;DKK
1016816805;33637683;1190;4241;330;1085;2019;837087;2.0;2.0;1.0;8.2;251100.0;80.0;10.0;2011.0;61;2018;78985;30.2;72.0;74.9;216819.0;2019.0;100.38;16.4;9.6;;6857.0;416.0;470.0;;DKK
1015318135;32260845;1885;8382;710;1082;2019;1326913;3.0;0.0;0.0;12.9;773900.0;80.0;;2009.0;55;2018;48404;24.7;81.2;83.1;243703.0;2019.0;27.59;-5.0;-262.5;;-7.0;-373.0;-8.0;;DKK
1002156820;62627115;1885;1554;101;1084;2019;1848989;1.0;1.0;1.0;8.9;799000.0;60.0;20.0;1986.0;55;2018;633021;12.6;73.2;76.2;228338.0;2019.0;251.89;54.5;64.9;;9300.0;3258.0;2128.0;;DKK
1000531237;13261296;1190;6100;510;1083;2019;1223894;2.0;0.0;0.0;64.4;282900.0;60.0;50.0;1989.0;61;2018;55641;27.3;73.9;76.2;212391.0;2019.0;122.63;1.3;44.0;;12320.0;33123.0;378.0;;DKK
1000531237;13261296;1220;6100;510;1083;2019;1223894;2.0;1.0;0.5;64.4;282900.0;60.0;50.0;1989.0;61;2018;55641;27.3;73.9;76.2;212391.0;2019.0;122.63;1.3;44.0;;12320.0;33123.0;378.0;;DKK
1020428062;10074185;1205;8543;706;1082;2019;1326913;1.0;0.0;0.0;43.0;432100.0;60.0;500.0;1986.0;61;2018;42976;30.0;76.2;78.4;230006.0;2019.0;111.03;3.8;30.4;745843.0;400624.0;89790.0;7724.0;;DKK
1020419624;10074185;1180;2600;161;1084;2019;1848989;1.0;1.0;1.0;201.8;432100.0;60.0;500.0;1986.0;61;2018;23129;12.9;76.5;79.5;232928.0;2019.0;111.03;3.8;30.4;745843.0;400624.0;89790.0;7724.0;;DKK
1020428054;10074185;1180;7800;661;1082;2019;1326913;2.0;1.0;0.5;93.1;432100.0;60.0;500.0;1986.0;61;2018;58566;22.2;78.0;79.8;224254.0;2019.0;111.03;3.8;30.4;745843.0;400624.0;89790.0;7724.0;;DKK
1008728395;10074185;1205;8210;751;1082;2019;1326913;2.0;1.0;0.5;8.9;432100.0;60.0;500.0;1986.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;111.03;3.8;30.4;745843.0;400624.0;89790.0;7724.0;;DKK
1009033773;26544432;1885;8240;751;1082;2019;1326913;6.0;3.0;0.5;4.1;773900.0;80.0;10.0;2002.0;55;2018;349977;21.2;70.5;73.4;234439.0;2019.0;33.23;11.0;0.6;;7251.0;83.0;544.0;;DKK
1008817584;10076765;1235;8500;707;1082;2019;1326913;2.0;1.0;0.5;116.6;331200.0;80.0;10.0;2001.0;61;2018;37360;25.1;72.0;75.2;207855.0;2019.0;218.97;1.8;61.1;;5142.0;4321.0;114.0;;DKK
1008817584;10076765;1220;8500;707;1082;2019;1326913;2.0;0.0;0.0;83.4;331200.0;80.0;10.0;2001.0;61;2018;37360;25.1;72.0;75.2;207855.0;2019.0;218.97;1.8;61.1;;5142.0;4321.0;114.0;;DKK
1008817584;10076765;1190;8500;707;1082;2019;1326913;1.0;0.0;0.0;62.5;331200.0;80.0;10.0;2001.0;61;2018;37360;25.1;72.0;75.2;207855.0;2019.0;218.97;1.8;61.1;;5142.0;4321.0;114.0;;DKK
1009131422;10082269;93;2605;153;1084;2019;1848989;4.0;2.0;0.5;14.5;451110.0;60.0;10.0;2002.0;61;2018;35143;13.7;70.2;74.1;211029.0;2019.0;100.57;1.7;14.1;;6743.0;1016.0;46.0;;DKK
1009131422;10082269;1110;2605;153;1084;2019;1848989;1.0;0.0;0.0;7.2;451110.0;60.0;10.0;2002.0;61;2018;35143;13.7;70.2;74.1;211029.0;2019.0;100.57;1.7;14.1;;6743.0;1016.0;46.0;;DKK
1001534095;21358010;1885;3050;210;1084;2019;1848989;3.0;1.0;0.333333333333333;58.4;910200.0;100.0;200.0;1999.0;55;2018;40821;22.7;76.5;78.6;281526.0;2019.0;73.84;-0.8;66.6;83212.0;22214.0;83567.0;11182.0;;DKK
1017263079;34052085;1190;2605;153;1084;2019;1848989;1.0;0.0;0.0;18.5;289900.0;80.0;2.0;2011.0;61;2018;35143;13.7;70.2;74.1;211029.0;2019.0;93.48;18.2;25.7;;846.0;311.0;195.0;;DKK
1017586676;27446469;1220;8541;751;1082;2019;1326913;1.0;0.0;0.0;58.2;351100.0;60.0;500.0;2003.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;102.1;7.5;28.4;6259656.0;1874495.0;2792192.0;78907.0;;DKK
1017586749;27446469;1220;4400;326;1085;2019;837087;7.0;0.0;0.0;69.4;351100.0;60.0;500.0;2003.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;102.1;7.5;28.4;6259656.0;1874495.0;2792192.0;78907.0;;DKK
1009224447;10086264;1260;4400;326;1085;2019;837087;2.0;0.0;0.0;94.3;476420.0;80.0;2.0;2002.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;155.16;28.6;39.3;;1691.0;745.0;365.0;;DKK
1008873417;26406137;1205;4200;326;1085;2019;837087;2.0;2.0;1.0;36.0;620200.0;80.0;10.0;2002.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;154.8;30.6;38.7;;15448.0;5261.0;3272.0;;DKK
1018819046;35515046;1190;6940;760;1082;2019;1326913;15.0;10.0;0.666666666666667;47.7;281110.0;60.0;100.0;2013.0;61;2018;56622;21.6;77.8;79.8;221198.0;2019.0;102.02;11.9;39.3;;80594.0;25110.0;5537.0;;DKK
1000015626;10086876;1220;9440;810;1081;2019;590580;2.0;1.0;0.5;22.7;279000.0;60.0;20.0;1985.0;61;2018;36404;27.7;74.8;77.6;211674.0;2019.0;303.86;14.5;56.4;;24051.0;17068.0;3899.0;;DKK
1000015626;10086876;1190;9440;810;1081;2019;590580;1.0;1.0;1.0;27.3;279000.0;60.0;20.0;1985.0;61;2018;36404;27.7;74.8;77.6;211674.0;2019.0;303.86;14.5;56.4;;24051.0;17068.0;3899.0;;DKK
1009191905;10087953;1110;7000;607;1083;2019;1223894;3.0;0.0;0.0;5.4;251100.0;80.0;5.0;2002.0;61;2018;51420;23.6;73.4;76.3;222200.0;2019.0;191.99;10.5;53.4;;3136.0;1768.0;249.0;;DKK
